Date,Team1,Team2,Score,MatchResult,Score1,Score2,Team1_last5_win_rate,Team1_last5_avg_score,Team1_last5_avg_concede,MatchResult2,Team2_last5_win_rate,Team2_last5_avg_score,Team2_last5_avg_concede,h2h_team1_win_rate
2018-06-21 01:00:00,Peru,Kolombiya,0:3,2,0,3,0.8,2.6,0.8,1,0.4,1.4,1.8,0.7777777777777778
2018-06-21 23:00:00,Porto Riko,Avustralya,3:0,1,3,0,0.6,1.8,2.0,0,0.0,0.2,3.0,
2018-06-22 01:00:00,Kolombiya,Macaristan,3:0,1,3,0,0.8,2.4,1.0,0,0.2,1.6,2.4,
2018-06-22 23:00:00,Porto Riko,Bulgaristan,0:3,2,0,3,0.8,2.4,1.4,1,0.6,2.4,1.2,0.6
2018-06-23 01:00:00,Peru,Macaristan,3:0,1,3,0,0.6,2.0,1.4,0,0.2,1.4,2.4,
2018-06-23 23:00:00,Kolombiya,Porto Riko,3:1,1,3,1,0.8,2.4,1.0,0,0.8,2.6,1.8,1.0
2018-06-24 01:00:00,Bulgaristan,Peru,3:0,1,3,0,1.0,3.0,0.4,0,0.4,1.2,1.8,
2018-06-24 22:00:00,Porto Riko,Peru,3:2,1,3,2,0.6,1.8,1.6,0,0.4,1.2,1.8,0.75
2018-06-27 10:00:00,Amerika Birleşik Devletleri,Türkiye,3:2,1,3,2,0.6,2.2,1.6,0,1.0,3.0,0.8,0.7142857142857143
2018-06-27 14:15:00,Çin,Hollanda,3:1,1,3,1,0.2,1.4,2.4,0,1.0,3.0,1.2,0.5714285714285714
2018-06-28 10:00:00,Sırbistan,Türkiye,2:3,2,2,3,1.0,3.0,0.4,1,0.8,2.8,1.2,0.8571428571428571
2018-06-28 14:15:00,Brezilya,Hollanda,3:0,1,3,0,1.0,3.0,1.0,0,0.8,2.6,1.4,1.0
2018-06-29 10:00:00,Amerika Birleşik Devletleri,Sırbistan,3:0,1,3,0,0.8,2.8,1.4,0,0.6,2.6,1.6,0.3333333333333333
2018-06-29 15:30:00,Çin,Brezilya,0:3,2,0,3,0.4,1.6,2.0,1,0.6,2.4,1.8,0.4
2018-06-30 10:00:00,Brezilya,Türkiye,0:3,2,0,3,1.0,3.0,0.8,1,0.8,2.8,1.4,0.8
2018-06-30 14:45:00,Amerika Birleşik Devletleri,Çin,3:1,1,3,1,0.8,2.8,1.2,0,0.8,2.4,1.6,0.6666666666666666
2018-07-01 10:00:00,Brezilya,Çin,0:3,2,0,3,0.8,2.4,1.4,1,0.8,2.6,1.6,0.6363636363636364
2018-07-01 14:00:00,Türkiye,Amerika Birleşik Devletleri,2:3,2,2,3,0.4,2.4,2.0,1,0.8,2.6,0.6,0.25
2018-07-08 17:00:00,Trinidad ve Tobago,Amerika Birleşik Devletleri,1:3,2,1,3,,,,1,0.8,2.6,1.0,
2018-07-08 19:00:00,Brezilya,Meksika,3:0,1,3,0,0.6,1.8,1.6,0,0.0,1.0,3.0,
2018-07-08 21:00:00,Kanada,Peru,3:0,1,3,0,0.8,2.8,0.6,0,0.4,1.6,1.8,0.6
2018-07-08 23:00:00,Arjantin,Kolombiya,2:3,2,2,3,0.2,0.6,2.4,1,0.6,2.0,1.2,0.4
2018-07-09 01:00:00,Porto Riko,Küba,3:0,1,3,0,0.6,1.8,2.0,0,0.2,0.6,2.6,1.0
2018-07-09 03:00:00,Dominik Cumhuriyeti,Kosta Rika,3:0,1,3,0,0.0,0.8,3.0,0,,,,
2018-07-09 16:00:00,Kosta Rika,Kanada,0:3,2,0,3,,,,1,0.2,1.6,2.4,
2018-07-09 18:00:00,Porto Riko,Trinidad ve Tobago,3:2,1,3,2,0.6,1.8,1.6,0,0.0,0.2,3.0,
2018-07-09 21:00:00,Brezilya,Kolombiya,3:2,1,3,2,0.6,1.8,1.4,0,0.6,2.0,1.6,1.0
2018-07-09 23:00:00,Meksika,Arjantin,3:0,1,3,0,0.6,1.8,1.6,0,0.0,0.0,3.0,0.0
2018-07-10 03:00:00,Dominik Cumhuriyeti,Peru,3:0,1,3,0,0.2,1.0,2.4,0,0.2,1.0,2.4,0.75
2018-07-10 19:00:00,Küba,Trinidad ve Tobago,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.6,3.0,1.0
2018-07-10 21:00:00,Kolombiya,Meksika,3:0,1,3,0,0.8,2.4,1.2,0,0.0,1.0,3.0,1.0
2018-07-10 23:00:00,Brezilya,Arjantin,3:2,1,3,2,0.6,1.8,1.6,0,0.0,0.0,3.0,1.0
2018-07-11 01:00:00,Amerika Birleşik Devletleri,Porto Riko,3:0,1,3,0,1.0,3.0,0.8,0,0.6,2.2,2.2,1.0
2018-07-11 03:00:00,Dominik Cumhuriyeti,Kanada,0:3,2,0,3,0.4,1.6,1.8,1,0.2,1.6,2.4,1.0
2018-07-11 05:00:00,Peru,Kosta Rika,3:0,1,3,0,0.6,2.0,1.4,0,0.0,0.0,3.0,
2018-07-11 19:00:00,Amerika Birleşik Devletleri,Kolombiya,3:0,1,3,0,1.0,3.0,0.8,0,0.6,2.4,1.6,1.0
2018-07-11 21:00:00,Dominik Cumhuriyeti,Porto Riko,3:2,1,3,2,0.4,1.6,1.8,0,0.6,2.0,2.2,1.0
2018-07-12 01:00:00,Amerika Birleşik Devletleri,Kolombiya,3:0,1,3,0,1.0,3.0,0.6,0,0.4,1.8,2.2,1.0
2018-07-12 03:00:00,Dominik Cumhuriyeti,Porto Riko,3:2,1,3,2,0.6,2.2,1.6,0,0.4,1.8,2.6,1.0
2018-07-12 19:00:00,Küba,Kolombiya,0:3,2,0,3,1.0,3.0,0.2,1,0.4,1.6,2.2,0.6666666666666666
2018-07-12 21:00:00,Peru,Porto Riko,0:3,2,0,3,0.8,2.4,0.8,1,0.2,1.6,2.8,0.2
2018-07-12 21:00:00,Kosta Rika,Arjantin,0:3,2,0,3,0.0,0.0,3.0,1,0.0,0.4,3.0,
2018-07-12 23:00:00,Trinidad ve Tobago,Meksika,1:3,2,1,3,0.0,1.0,3.0,1,0.0,0.8,3.0,0.0
2018-07-13 19:00:00,Kanada,Amerika Birleşik Devletleri,1:3,2,1,3,0.8,2.8,0.6,1,0.8,2.6,1.2,
2018-07-13 21:00:00,Brezilya,Dominik Cumhuriyeti,0:3,2,0,3,0.6,1.8,2.0,1,0.2,0.8,2.6,1.0
2018-07-13 23:00:00,Arjantin,Meksika,3:1,1,3,1,0.2,1.0,2.4,0,0.2,1.0,2.6,0.5
2018-07-14 17:00:00,Kanada,Brezilya,3:0,1,3,0,0.6,2.4,1.2,0,0.6,2.4,1.8,
2018-07-14 19:00:00,Dominik Cumhuriyeti,Amerika Birleşik Devletleri,2:3,2,2,3,0.8,2.4,1.4,1,1.0,3.0,0.8,0.0
2018-07-14 19:00:00,Küba,Peru,3:1,1,3,1,0.8,2.4,0.8,0,0.2,1.0,2.4,0.16666666666666666
2018-08-12 17:00:00,Brezilya,Amerika Birleşik Devletleri,1:3,2,1,3,0.6,1.8,2.0,1,1.0,3.0,1.2,0.5714285714285714
2018-08-15 02:00:00,Brezilya,Amerika Birleşik Devletleri,0:3,2,0,3,0.6,2.0,2.0,1,1.0,3.0,1.4,0.5
2018-08-17 02:30:00,Brezilya,Amerika Birleşik Devletleri,1:3,2,1,3,0.4,1.4,2.6,1,1.0,3.0,1.0,0.4444444444444444
2018-08-17 03:00:00,Brezilya,Amerika Birleşik Devletleri,2:3,2,2,3,0.2,1.0,2.8,1,1.0,3.0,1.0,0.4
2018-08-19 11:00:00,Çin,Vietnam,3:0,1,3,0,0.2,1.0,2.6,0,0.0,0.0,3.0,1.0
2018-08-19 13:30:00,Filipinler,Tayland,0:3,2,0,3,,,,1,0.2,1.2,2.8,0.0
2018-08-19 17:30:00,Güney Kore,Hindistan,3:0,1,3,0,0.0,0.2,3.0,0,,,,
2018-08-19 20:00:00,Japonya,Endonezya,3:0,1,3,0,0.6,2.0,1.6,0,0.0,0.3333333333333333,3.0,
2018-08-21 08:30:00,Güney Kore,Kazakistan,3:1,1,3,1,0.2,0.6,2.4,0,0.0,0.0,3.0,0.75
2018-08-21 12:30:00,Çin,Çin Taipei,3:0,1,3,0,0.4,1.6,2.0,0,0.0,1.0,3.0,1.0
2018-08-21 12:30:00,Filipinler,Japonya,0:3,2,0,3,0.0,0.0,3.0,1,0.4,2.0,2.6,
2018-08-23 08:30:00,Vietnam,Çin Taipei,2:3,2,2,3,0.6666666666666666,2.0,2.3333333333333335,1,0.0,0.8,3.0,1.0
2018-08-23 12:30:00,Güney Kore,Çin,0:3,2,0,3,0.4,1.2,2.0,1,0.8,2.6,1.4,0.3
2018-08-23 15:00:00,Tayland,Japonya,3:0,1,3,0,0.0,1.2,3.0,0,0.6,2.6,2.0,0.1111111111111111
2018-08-23 18:30:00,Rusya,İtalya,3:1,1,3,1,0.6,1.8,1.8,0,0.8,2.8,1.2,0.7777777777777778
2018-08-23 21:00:00,Türkiye,Azerbaycan,3:0,1,3,0,0.2,2.2,2.4,0,0.4,1.8,2.0,1.0
2018-08-24 18:30:00,İtalya,Azerbaycan,0:3,2,0,3,1.0,3.0,0.8,1,0.4,1.8,2.0,0.5
2018-08-24 21:00:00,Türkiye,Rusya,3:1,1,3,1,0.2,2.2,2.4,0,0.2,1.0,2.8,0.36363636363636365
2018-08-25 08:30:00,Vietnam,Güney Kore,0:3,2,0,3,0.5,2.0,2.5,1,0.4,1.2,2.0,0.5
2018-08-25 12:30:00,Tayland,Hong Kong,3:0,1,3,0,0.2,1.4,2.4,0,,,,
2018-08-25 12:30:00,Kazakistan,Çin,0:3,2,0,3,0.2,1.0,2.6,1,0.8,2.6,1.0,0.3333333333333333
2018-08-25 15:00:00,Hindistan,Çin Taipei,2:3,2,2,3,,,,1,0.2,1.0,2.8,
2018-08-25 17:30:00,Azerbaycan,Rusya,0:3,2,0,3,0.6,2.4,1.4,1,0.2,1.2,2.8,
2018-08-25 20:00:00,Türkiye,İtalya,3:1,1,3,1,0.4,2.4,2.0,0,0.8,2.6,1.2,0.4444444444444444
2018-08-27 06:00:00,Japonya,Hong Kong,3:0,1,3,0,0.8,2.6,1.0,0,0.0,0.0,3.0,
2018-08-27 08:30:00,Çin,Hindistan,3:0,1,3,0,0.6,2.0,1.4,0,0.0,0.0,3.0,
2018-08-27 12:30:00,Endonezya,Tayland,1:3,2,1,3,,,,1,0.4,1.6,2.2,0.0
2018-08-27 15:00:00,Çin Taipei,Güney Kore,0:3,2,0,3,1.0,3.0,0.8,1,0.4,1.2,2.0,0.25
2018-08-29 06:00:00,Tayland,Vietnam,3:0,1,3,0,0.4,2.0,1.8,0,0.0,0.0,3.0,1.0
2018-08-29 07:30:00,Endonezya,Güney Kore,0:3,2,0,3,0.0,1.0,3.0,1,0.6,1.8,1.4,
2018-08-29 08:30:00,Japonya,Kazakistan,3:0,1,3,0,0.8,2.6,0.6,0,0.0,0.2,3.0,
2018-08-29 10:00:00,Filipinler,Çin,0:3,2,0,3,0.0,0.0,3.0,1,0.8,2.6,1.0,
2018-08-31 05:00:00,Çin Taipei,Hindistan,3:0,1,3,0,0.8,2.4,1.0,0,0.0,0.0,3.0,1.0
2018-08-31 13:00:00,Tayland,Güney Kore,3:1,1,3,1,0.6,2.4,1.2,0,0.6,1.8,1.2,0.6
2018-08-31 15:30:00,Çin,Japonya,3:0,1,3,0,0.8,2.4,0.8,0,0.4,2.0,2.2,0.7
2018-09-01 06:00:00,Güney Kore,Japonya,3:1,1,3,1,0.4,1.2,2.0,0,0.4,1.6,2.2,0.3333333333333333
2018-09-01 12:30:00,Tayland,Çin,0:3,2,0,3,0.8,2.8,0.8,1,0.8,2.6,0.6,0.0
2018-09-09 15:30:00,Türkiye,Brezilya,3:2,1,3,2,0.6,2.6,1.6,0,0.4,1.8,2.2,0.3333333333333333
2018-09-09 18:30:00,İtalya,Rusya,3:0,1,3,0,0.8,2.4,1.4,0,0.2,1.2,2.4,0.2
2018-09-16 09:30:00,Çin,Vietnam,3:0,1,3,0,0.8,2.4,0.6,0,0.0,0.0,3.0,1.0
2018-09-16 10:30:00,Japonya,Güney Kore,1:3,2,1,3,0.8,2.6,0.6,1,0.6,2.0,1.2,0.5714285714285714
2018-09-17 10:30:00,Tayland,Japonya,3:1,1,3,1,0.8,2.4,0.8,0,0.2,1.2,2.4,0.2
2018-09-17 22:00:00,Çin Taipei,Çin,0:3,2,0,3,0.8,2.4,0.8,1,1.0,3.0,0.0,0.0
2018-09-18 10:30:00,Vietnam,Çin Taipei,3:2,1,3,2,0.4,1.6,2.6,0,0.4,1.2,2.6,0.5
2018-09-18 15:30:00,Güney Kore,Tayland,0:3,2,0,3,0.6,1.8,1.6,1,0.4,1.6,2.0,0.3333333333333333
2018-09-19 07:00:00,Tayland,Avustralya,3:0,1,3,0,0.8,2.4,1.0,0,0.0,0.2,3.0,
2018-09-19 09:30:00,Güney Kore,Çin Taipei,1:3,2,1,3,0.6,1.8,1.6,1,0.4,1.6,2.6,0.8
2018-09-19 12:00:00,Japonya,Vietnam,3:1,1,3,1,0.8,2.6,0.6,0,0.0,0.0,3.0,1.0
2018-09-19 14:30:00,Çin,İran,3:0,1,3,0,1.0,3.0,0.0,0,0.0,0.6,3.0,1.0
2018-09-21 09:30:00,Filipinler,Güney Kore,1:3,2,1,3,0.0,0.0,3.0,1,0.8,2.6,0.8,
2018-09-21 12:00:00,Çin Taipei,Japonya,1:3,2,1,3,0.6,1.8,1.4,1,0.2,1.0,2.4,0.0
2018-09-21 14:30:00,Tayland,Çin,2:3,2,2,3,0.8,2.4,1.0,1,1.0,3.0,0.0,0.0
2018-09-22 14:30:00,Güney Kore,İran,3:1,1,3,1,0.4,1.4,2.2,0,0.0,0.4,3.0,1.0
2018-09-23 09:30:00,Vietnam,Güney Kore,3:0,1,3,0,0.4,1.6,2.6,0,0.8,2.6,1.0,0.3333333333333333
2018-09-23 12:00:00,Tayland,Çin Taipei,3:0,1,3,0,0.6,2.2,1.6,0,0.6,2.2,2.2,0.6666666666666666
2018-09-23 14:30:00,Çin,Japonya,3:0,1,3,0,1.0,3.0,0.0,0,0.2,1.0,2.6,0.7272727272727273
2018-09-29 07:10:00,Meksika,Kamerun,1:3,2,1,3,0.6,1.8,1.4,1,0.2,1.0,2.4,
2018-09-29 07:40:00,Rusya,Trinidad ve Tobago,3:0,1,3,0,0.8,2.4,1.4,0,0.0,0.6,3.0,
2018-09-29 07:40:00,Bulgaristan,İtalya,0:3,2,0,3,1.0,3.0,0.4,1,0.6,2.2,1.8,0.0
2018-09-29 07:40:00,Porto Riko,Brezilya,0:3,2,0,3,0.8,2.4,1.4,1,0.2,1.6,2.4,0.0
2018-09-29 09:40:00,Almanya,Hollanda,1:3,2,1,3,0.4,2.0,2.2,1,0.6,2.0,2.0,0.3333333333333333
2018-09-29 10:10:00,Dominik Cumhuriyeti,Sırbistan,0:3,2,0,3,0.6,2.2,2.0,1,0.4,2.0,1.8,0.0
2018-09-29 10:10:00,Azerbaycan,Amerika Birleşik Devletleri,0:3,2,0,3,0.6,2.0,1.4,1,1.0,3.0,1.2,
2018-09-29 10:10:00,Türkiye,Kanada,3:0,1,3,0,0.8,2.8,1.4,0,0.4,2.2,1.8,1.0
2018-09-29 13:20:00,Kazakistan,Kenya,1:3,2,1,3,0.2,0.8,2.6,1,0.2,0.6,2.4,
2018-09-29 13:20:00,Arjantin,Japonya,0:3,2,0,3,0.4,1.6,2.0,1,0.2,1.0,2.6,0.0
2018-09-29 13:20:00,Güney Kore,Tayland,2:3,2,2,3,0.4,1.4,2.2,1,0.6,2.2,1.4,0.2857142857142857
2018-09-29 13:20:00,Çin,Küba,3:0,1,3,0,1.0,3.0,0.0,0,0.2,0.6,2.6,1.0
2018-09-30 07:40:00,Kamerun,Almanya,0:3,2,0,3,0.5,1.5,2.5,1,0.4,1.6,2.2,
2018-09-30 07:40:00,Brezilya,Dominik Cumhuriyeti,3:0,1,3,0,0.0,0.8,3.0,0,0.4,1.2,2.0,0.5
2018-09-30 07:40:00,Kanada,İtalya,0:3,2,0,3,0.6,2.4,1.2,1,0.6,2.2,1.6,
2018-09-30 07:40:00,Amerika Birleşik Devletleri,Trinidad ve Tobago,3:0,1,3,0,1.0,3.0,0.2,0,0.0,0.6,3.0,1.0
2018-09-30 10:10:00,Kazakistan,Porto Riko,0:3,2,0,3,0.2,0.8,2.6,1,0.2,1.6,2.4,
2018-09-30 10:10:00,Azerbaycan,Güney Kore,3:1,1,3,1,0.4,1.4,2.0,0,0.6,2.0,1.6,
2018-09-30 10:10:00,Arjantin,Meksika,0:3,2,0,3,0.2,1.0,2.6,1,0.2,0.8,2.6,0.6666666666666666
2018-09-30 10:10:00,Küba,Bulgaristan,0:3,2,0,3,0.8,2.4,1.0,1,0.6,2.4,1.2,
2018-09-30 13:20:00,Kenya,Sırbistan,0:3,2,0,3,0.6,1.8,1.2,1,0.6,2.2,1.2,0.0
2018-09-30 13:20:00,Tayland,Rusya,2:3,2,2,3,0.6,2.2,1.4,1,0.2,1.2,2.4,0.0
2018-09-30 13:20:00,Japonya,Hollanda,2:3,2,2,3,0.8,2.6,0.8,1,0.6,2.0,1.8,0.6666666666666666
2018-09-30 13:20:00,Türkiye,Çin,0:3,2,0,3,1.0,3.0,0.8,1,1.0,3.0,0.4,0.3333333333333333
2018-10-01 07:40:00,Almanya,Arjantin,3:0,1,3,0,0.2,1.6,2.6,0,0.2,1.0,2.4,1.0
2018-10-01 07:40:00,Dominik Cumhuriyeti,Kazakistan,3:0,1,3,0,0.4,1.6,2.6,0,0.0,0.2,3.0,1.0
2018-10-01 09:40:00,Porto Riko,Kenya,3:0,1,3,0,0.6,1.8,2.0,0,0.4,1.2,2.0,1.0
2018-10-01 10:10:00,Hollanda,Kamerun,3:0,1,3,0,0.6,2.4,1.6,0,0.4,1.6,2.0,
2018-10-01 13:20:00,Sırbistan,Brezilya,3:0,1,3,0,0.8,2.8,1.0,0,0.4,2.0,1.8,0.2857142857142857
2018-10-01 13:20:00,Meksika,Japonya,0:3,2,0,3,0.4,1.4,1.8,1,0.4,1.6,2.0,
2018-10-02 07:10:00,Rusya,Azerbaycan,3:0,1,3,0,0.8,2.4,1.2,0,0.4,1.8,2.0,1.0
2018-10-02 07:40:00,İtalya,Küba,3:0,1,3,0,0.8,2.4,1.0,0,0.2,0.6,2.6,
2018-10-02 10:10:00,Bulgaristan,Türkiye,0:3,2,0,3,0.8,2.4,0.8,1,0.8,2.8,1.4,0.6666666666666666
2018-10-02 10:10:00,Trinidad ve Tobago,Tayland,1:3,2,1,3,0.0,1.0,3.0,1,0.8,2.6,1.2,
2018-10-02 13:20:00,Çin,Kanada,3:0,1,3,0,1.0,3.0,0.0,0,0.4,1.8,1.8,
2018-10-02 13:20:00,Amerika Birleşik Devletleri,Güney Kore,3:1,1,3,1,1.0,3.0,0.2,0,0.4,1.6,2.2,1.0
2018-10-03 07:10:00,Porto Riko,Dominik Cumhuriyeti,0:3,2,0,3,0.8,2.4,1.4,1,0.4,1.2,2.0,0.0
2018-10-03 07:40:00,Arjantin,Hollanda,0:3,2,0,3,0.2,1.0,2.6,1,0.6,2.0,2.0,0.0
2018-10-03 07:40:00,Türkiye,İtalya,0:3,2,0,3,0.8,2.4,1.4,1,0.6,2.2,1.2,0.5
2018-10-03 10:10:00,Güney Kore,Rusya,0:3,2,0,3,0.4,1.8,2.2,1,0.4,1.4,2.2,0.4
2018-10-03 10:10:00,Kazakistan,Sırbistan,0:3,2,0,3,0.0,0.2,3.0,1,0.8,2.4,0.6,
2018-10-03 10:10:00,Kanada,Küba,3:1,1,3,1,0.4,1.8,1.8,0,0.2,0.6,2.6,0.5
2018-10-03 10:10:00,Meksika,Almanya,0:3,2,0,3,0.4,1.4,1.8,1,0.6,2.0,1.6,
2018-10-03 13:20:00,Japonya,Kamerun,3:0,1,3,0,0.6,2.4,1.4,0,0.4,1.6,2.0,
2018-10-03 13:20:00,Kenya,Brezilya,0:3,2,0,3,0.6,1.8,1.2,1,0.4,1.6,1.8,
2018-10-03 13:20:00,Çin,Bulgaristan,3:1,1,3,1,1.0,3.0,0.0,0,0.8,2.6,0.6,
2018-10-03 13:20:00,Amerika Birleşik Devletleri,Tayland,3:2,1,3,2,1.0,3.0,0.2,0,1.0,3.0,0.8,1.0
2018-10-04 07:40:00,Sırbistan,Porto Riko,3:0,1,3,0,0.8,2.8,0.8,0,0.4,2.0,1.8,1.0
2018-10-04 07:40:00,Hollanda,Meksika,3:0,1,3,0,0.6,2.4,1.6,0,0.4,1.4,2.0,
2018-10-04 07:40:00,Bulgaristan,Kanada,3:1,1,3,1,0.6,1.8,1.2,0,0.4,1.6,1.8,0.6666666666666666
2018-10-04 07:40:00,Trinidad ve Tobago,Güney Kore,0:3,2,0,3,0.0,1.0,3.0,1,0.4,1.6,2.2,
2018-10-04 10:10:00,Dominik Cumhuriyeti,Kenya,3:0,1,3,0,0.6,2.2,2.0,0,0.4,1.2,2.0,1.0
2018-10-04 10:10:00,Tayland,Azerbaycan,3:1,1,3,1,0.6,2.6,1.4,0,0.2,1.2,2.4,
2018-10-04 10:10:00,Kamerun,Arjantin,0:3,2,0,3,0.3333333333333333,1.0,2.6666666666666665,1,0.2,1.0,2.4,0.0
2018-10-04 10:10:00,Küba,Türkiye,1:3,2,1,3,0.6,1.8,1.6,1,0.8,2.8,1.2,
2018-10-04 13:20:00,Almanya,Japonya,0:3,2,0,3,0.2,1.6,2.4,1,0.6,2.0,1.4,0.0
2018-10-04 13:20:00,Rusya,Amerika Birleşik Devletleri,2:3,2,2,3,1.0,3.0,0.6,1,1.0,3.0,0.8,0.1
2018-10-04 13:20:00,Brezilya,Kazakistan,3:0,1,3,0,0.2,1.4,2.4,0,0.0,0.2,3.0,
2018-10-04 13:20:00,İtalya,Çin,3:1,1,3,1,0.8,2.4,1.0,0,1.0,3.0,0.4,0.5454545454545454
2018-10-07 04:40:00,Meksika,Sırbistan,0:3,2,0,3,0.4,1.4,1.8,1,0.8,2.4,0.6,
2018-10-07 04:40:00,Türkiye,Rusya,0:3,2,0,3,0.6,1.8,1.8,1,0.6,2.0,1.6,0.4166666666666667
2018-10-07 07:25:00,Almanya,Brezilya,3:2,1,3,2,0.2,1.2,2.4,0,0.4,1.6,1.8,0.25
2018-10-07 07:25:00,Bulgaristan,Amerika Birleşik Devletleri,0:3,2,0,3,0.6,1.8,1.4,1,1.0,3.0,1.0,
2018-10-07 10:10:00,İtalya,Azerbaycan,3:0,1,3,0,0.8,2.4,1.2,0,0.2,1.0,2.4,0.3333333333333333
2018-10-07 10:10:00,Hollanda,Porto Riko,3:0,1,3,0,0.8,2.8,1.0,0,0.4,2.0,1.8,1.0
2018-10-07 13:20:00,Çin,Tayland,3:0,1,3,0,1.0,3.0,0.2,0,0.8,2.8,1.4,1.0
2018-10-07 13:20:00,Japonya,Dominik Cumhuriyeti,3:2,1,3,2,0.6,2.4,1.4,0,0.6,1.8,1.4,0.8
2018-10-08 04:40:00,Almanya,Sırbistan,0:3,2,0,3,0.4,1.6,2.2,1,0.8,2.4,0.6,0.25
2018-10-08 04:40:00,Bulgaristan,Rusya,1:3,2,1,3,0.4,1.2,2.0,1,0.8,2.4,1.0,0.25
2018-10-08 07:25:00,Meksika,Brezilya,1:3,2,1,3,0.2,0.8,2.4,1,0.4,2.0,1.8,0.0
2018-10-08 07:25:00,Türkiye,Amerika Birleşik Devletleri,0:3,2,0,3,0.4,1.2,2.2,1,1.0,3.0,1.0,0.2222222222222222
2018-10-08 10:10:00,Çin,Azerbaycan,3:0,1,3,0,1.0,3.0,0.2,0,0.2,0.8,2.4,1.0
2018-10-08 10:10:00,Hollanda,Dominik Cumhuriyeti,3:0,1,3,0,0.8,2.8,1.0,0,0.6,2.2,1.4,1.0
2018-10-08 13:20:00,İtalya,Tayland,3:0,1,3,0,0.8,2.4,0.8,0,0.6,2.2,1.8,0.6
2018-10-08 13:20:00,Japonya,Porto Riko,3:0,1,3,0,0.6,2.4,1.8,0,0.4,1.6,1.8,
2018-10-10 04:40:00,Meksika,Dominik Cumhuriyeti,0:3,2,0,3,0.0,0.4,3.0,1,0.4,1.6,1.8,
2018-10-10 04:40:00,Türkiye,Azerbaycan,3:1,1,3,1,0.2,0.6,2.4,0,0.2,0.8,2.4,1.0
2018-10-10 07:25:00,Bulgaristan,Tayland,3:2,1,3,2,0.2,0.8,2.6,0,0.4,1.6,2.4,
2018-10-10 07:25:00,Hollanda,Brezilya,2:3,2,2,3,1.0,3.0,0.4,1,0.6,2.2,1.4,0.0
2018-10-10 10:10:00,Almanya,Porto Riko,3:1,1,3,1,0.4,1.4,2.2,0,0.4,1.2,1.8,
2018-10-10 10:10:00,İtalya,Rusya,3:1,1,3,1,1.0,3.0,0.2,0,0.8,2.4,1.2,0.2727272727272727
2018-10-10 13:20:00,Çin,Amerika Birleşik Devletleri,3:0,1,3,0,1.0,3.0,0.2,0,1.0,3.0,0.8,0.3076923076923077
2018-10-10 13:20:00,Japonya,Sırbistan,3:1,1,3,1,0.8,2.8,1.2,0,1.0,3.0,0.0,0.3333333333333333
2018-10-11 04:40:00,Bulgaristan,Azerbaycan,3:0,1,3,0,0.4,1.4,2.4,0,0.0,0.4,3.0,0.5
2018-10-11 04:40:00,Meksika,Porto Riko,1:3,2,1,3,0.0,0.2,3.0,1,0.2,0.8,2.4,0.0
2018-10-11 07:25:00,Almanya,Dominik Cumhuriyeti,0:3,2,0,3,0.6,1.8,1.8,1,0.4,1.6,1.8,1.0
2018-10-11 07:25:00,Türkiye,Tayland,3:1,1,3,1,0.2,0.6,2.6,0,0.2,1.4,2.6,0.5
2018-10-11 10:10:00,Hollanda,Sırbistan,3:0,1,3,0,0.8,2.8,0.6,0,0.8,2.6,0.6,0.6
2018-10-11 10:10:00,İtalya,Amerika Birleşik Devletleri,3:1,1,3,1,1.0,3.0,0.4,0,0.8,2.4,1.0,0.375
2018-10-11 13:20:00,Japonya,Brezilya,2:3,2,2,3,0.8,2.8,1.2,1,0.6,2.2,1.8,0.3333333333333333
2018-10-11 13:20:00,Çin,Rusya,3:1,1,3,1,1.0,3.0,0.2,0,0.8,2.6,1.2,0.75
2018-10-14 10:10:00,Çin,Amerika Birleşik Devletleri,3:2,1,3,2,1.0,3.0,0.4,0,0.6,2.0,1.6,0.35714285714285715
2018-10-14 13:20:00,Japonya,Sırbistan,0:3,2,0,3,0.8,2.8,1.2,1,0.6,2.0,1.2,0.42857142857142855
2018-10-15 10:10:00,Hollanda,Amerika Birleşik Devletleri,3:2,1,3,2,0.8,2.8,0.6,0,0.4,1.8,1.8,0.0
2018-10-15 13:20:00,İtalya,Japonya,3:2,1,3,2,1.0,3.0,0.6,0,0.8,2.4,0.8,0.8571428571428571
2018-10-16 10:10:00,İtalya,Sırbistan,1:3,2,1,3,1.0,3.0,0.8,1,0.6,2.0,1.2,0.5
2018-10-16 13:20:00,Hollanda,Çin,1:3,2,1,3,0.8,2.8,1.0,1,0.8,2.6,1.0,0.375
2018-10-19 07:40:00,Sırbistan,Hollanda,3:1,1,3,1,0.8,2.8,0.8,0,0.6,2.0,1.8,0.3333333333333333
2018-10-19 10:10:00,Çin,İtalya,2:3,2,2,3,1.0,3.0,0.6,1,0.6,2.2,1.2,0.4166666666666667
2018-10-19 13:20:00,Japonya,Amerika Birleşik Devletleri,1:3,2,1,3,0.6,2.2,1.8,1,0.2,1.6,2.4,0.0
2018-10-20 11:20:00,Hollanda,Çin,0:3,2,0,3,0.6,2.4,1.6,1,0.8,2.6,1.2,0.3333333333333333
2018-10-20 13:40:00,Sırbistan,İtalya,3:2,1,3,2,0.8,2.8,1.0,0,0.8,2.6,1.0,0.6
2018-12-23 02:00:00,Peru,Fluminense Football Club,1:3,2,1,3,0.6,1.8,1.4,1,,,,
